course_title,instructor,duration_minutes,views,likes,comments,views_per_day,engagement_rate,platform,course_url,success_label
Basic Excel Knowledge with full course in Tamil,Santhu Analytics,86.86666667,370415,9792,173,232.089599,0.026902258,YouTube,https://www.youtube.com/watch?v=DeUhSvr6b-A,1
Microsoft Copilot in Excel – Full Tutorial for Beginners (2025 Guide),Accounts Expert,46.53333333,468994,10946,331,2012.849785,0.024045084,YouTube,https://www.youtube.com/watch?v=PfzXwT7XJf4,1
Excel Data cleaning work Rs. 1398 per day❓ (Second Salary),Learn With Lokesh Lalwani,20.21666667,218171,9733,2122,2727.1375,0.054338111,YouTube,https://www.youtube.com/watch?v=iHuIUMc6Fsc,1
50+ Excel Formulas Explained 🔥 Master Excel in 2025 | Full Practical Guide,Accounts Expert,157.4166667,70347,2997,386,321.2191781,0.048090182,YouTube,https://www.youtube.com/watch?v=Yy-PKJ5YUio,0
Excel Pivot Table Tutorial: From Beginner to Advanced in Hindi!,Satish Dhawale,214.45,197628,5477,180,665.4141414,0.028624486,YouTube,https://www.youtube.com/watch?v=E2dRKo94VfM,1
Automatic Serial Numbers in Excel #excel #exceltips #exceltutorial #msexcel #microsoftexcel #shorts,DevelopersGuides,0.416666667,1631736,17559,87,1508.073937,0.010814249,YouTube,https://www.youtube.com/watch?v=xXpPDRk_DYE,1
How to Use Excel for Data Entry!,Sadiq Umar,22.16666667,134444,4149,297,266.2257426,0.033069531,YouTube,https://www.youtube.com/watch?v=sE2_bpirBoU,1
Excel Marksheet Tips And Trick | Know Every New Excel Users #exceltipsandtricks #technicalcomputer,Technical Computer Classes,0.883333333,2403110,96592,241,1651.621993,0.040294868,YouTube,https://www.youtube.com/watch?v=BKiB5xChqQE,1
"Excel for Data Analysis Full Course 2025 | Advanced Excel + PivotTables, XLOOKUP & VBA",Coding With Sagar,229.15,49450,2166,474,292.6035503,0.05338726,YouTube,https://www.youtube.com/watch?v=fmiF9PdEnGY,0
XLOOKUP Function in MS Excel | MS Excel Advanced Tutorial | [Hindi] #ms excel,Computer Gyan,10,331973,8840,183,241.7865987,0.027179921,YouTube,https://www.youtube.com/watch?v=RdA04dRgF44,1
All Basic Formulas and Functions of Excel you must know || Basic Formulas in Excel || Urdu / Hindi,Maharat Point,11.05,2000884,34992,464,1996.89022,0.017720168,YouTube,https://www.youtube.com/watch?v=cTDoRxeAQck,1
MS Excel Full Courses in Urdu Hindi | Microsoft Excel 2016 Step By Step tutorials | By Kewal vijay,Falcon Computer Academy,52.83333333,861049,16736,604,428.5958188,0.020138227,YouTube,https://www.youtube.com/watch?v=HVrcwtvbxyM,1
A Brief introduction to Excel | MS Excel (Full Course) | MS Excel chapter-1 | Class-1,MRH IT SCHOOL,5.566666667,8,1,0,8,0.125,YouTube,https://www.youtube.com/watch?v=9QzF_S3ROUo,0
Excel Class Part-1 | Learn MS Excel in Hindi | Excel Zero to Hero Course,EasyTech Class,23.21666667,289600,11571,572,314.4408252,0.041930249,YouTube,https://www.youtube.com/watch?v=M4R9S4L5Xm8,1
This one video will make you master in Excel - Excel beginners to Advanced.,I Love Excel by Skill Course,358.6333333,2452426,85688,3204,4698.1341,0.036246557,YouTube,https://www.youtube.com/watch?v=oSCiulUmzlY,1
02 || Ms-Excel 2025 Telugu Tutorials 🧮Format Cells in Excel Telugu 👉 11 Topics,Computers adda Shorts,13.66666667,119566,4772,78,405.3084746,0.040563371,YouTube,https://www.youtube.com/watch?v=sLGJ5GTCqMo,0
Excel Tutorial for Beginners - Microsoft excel formulas | Excel Formulas,Excel with Rahul Chaudhary,15.88333333,794446,22699,407,2630.615894,0.029084419,YouTube,https://www.youtube.com/watch?v=Hd6C6hZwbGA,1
"How to get Google, Microsoft, and IBM certificates for free ?  Try this! 😉 #shorts #certification",Error Makes Clever,0.833333333,1489243,119700,394,1514.997965,0.08064097,YouTube,https://www.youtube.com/watch?v=jk7q7QTFnvI,1
Best Use Of Vlookup Function With Wildcard In Excel 😍 | Excel Full Course In Hindi 😍 #tips #bytetech,Byte Tech,0.983333333,18200,507,0,18.74356334,0.027857143,YouTube,https://www.youtube.com/watch?v=jciBv_iJ-M0,0
Data Entry course in hindi - data entry work kaise kare - डेटा एंट्री कैसे करते हैं #shorts,Deepak EduWorld,0.2,1370016,20638,55,1318.590953,0.015104203,YouTube,https://www.youtube.com/watch?v=QJCkZmV3GEc,1
🔥Data Analyst Full Course  : Master the Skills You Need to Excel #shorts #simplilearn,Simplilearn,1.366666667,6986,151,8,317.5454545,0.022759805,YouTube,https://www.youtube.com/watch?v=LaoeEy1y7-w,0
Microsoft Excel Tutorial in Urdu || Excel Complete Course.,Shahid Naeem,175.4833333,250655,5878,711,173.8245492,0.026287128,YouTube,https://www.youtube.com/watch?v=r7bE8YCYJns,1
Best Use Of Vlookup Function With Wildcard In Excel 😍 | Excel Full Course In Hindi 😍 #tips #bytetech,Byte Tech,0.983333333,18200,507,0,18.74356334,0.027857143,YouTube,https://www.youtube.com/watch?v=jciBv_iJ-M0,0
MS Excel Basic to Advanced Course 🔥 MS Excel Important All Function,Tanvir Academy,70.51666667,139310,3282,166,210.4380665,0.024750556,YouTube,https://www.youtube.com/watch?v=ccyy-kIN75I,1
Excel Data cleaning work Rs. 1414 /day ❓  (Second Salary) 2026 🎉,Learn With Lokesh Lalwani,19.2,35212,1941,601,5030.285714,0.072191298,YouTube,https://www.youtube.com/watch?v=KtYVlT4TS0M,0
Excel VLOOKUP : Full Tutorial for Beginners to Experts,The iScale,47.96666667,37679,1336,231,105.5434174,0.041588153,YouTube,https://www.youtube.com/watch?v=8hTzlmmRbBM,0
Create Salary Sheet Of Employees In Excel 😎 | Salary Calculation Trick In Excel 😍 #excel #bytetech,Byte Tech,0.983333333,781215,28717,73,833.7406617,0.036852851,YouTube,https://www.youtube.com/watch?v=6IuxITTIIeE,1
Excel Pivot Table Tutorial: From Beginner to Advanced in Hindi!,Satish Dhawale,214.45,197628,5477,180,665.4141414,0.028624486,YouTube,https://www.youtube.com/watch?v=E2dRKo94VfM,1
Excel Basics for Beginners in Tamil,Endless Knowledge,25.55,8050888,213050,5603,4037.55667,0.027158867,YouTube,https://www.youtube.com/watch?v=qNm_6inyqQc,1
"Complete MS Excel Class, Delhi Police Computer Marathon, Computer Important Questions By Shivam Sir",Rojgar with Ankit,371.0666667,1461006,52076,2033,1790.448529,0.03703544,YouTube,https://www.youtube.com/watch?v=wjUyNGx-N0w,1
MS excel Part-10 | Excel 2007 Formula tab in hindi | excel formula tab function library | formulas,GULAB GURU,39.7,508081,9641,344,446.4683656,0.019652378,YouTube,https://www.youtube.com/watch?v=1P4WdmoV2eY,1
Full Course Excel MIS in One Shot | Excel MIS Tutorial in Just 3 Hours | Computer Tech Academy,Computer Tech Academy,177.1833333,62967,2173,106,324.5721649,0.036193562,YouTube,https://www.youtube.com/watch?v=9wkc7BDnTwo,0
Ms Excel Complete Tutorial In Nepali,Technology Channel,58.05,915745,17061,494,319.8550472,0.019170184,YouTube,https://www.youtube.com/watch?v=goTHcN15Y9A,1
70 Excel Formulas to Become Excel EXPERT | Most Useful Excel Formulas | Excel Formula Tutorial,Deepak EduWorld,161.55,289224,9151,914,651.4054054,0.034800017,YouTube,https://www.youtube.com/watch?v=ajl_xv-L0OY,1
🔥Microsoft Copilot in Excel – Full Tutorial for Beginners with New Features (2025 Guide),Accounts Expert,37.3,56763,1666,157,675.75,0.032115991,YouTube,https://www.youtube.com/watch?v=Z75fo0G_Ba4,0
Excel Class Day 1 | Excel for Beginners | Basic to Advanced | Excel Tutorial In Nepali | Nepali Book,Nepali Book,70.05,509788,24013,904,588.669746,0.04887718,YouTube,https://www.youtube.com/watch?v=iFg34ZJebxQ,1
02 || Ms-Excel 2025 Telugu Tutorials 🧮Format Cells in Excel Telugu 👉 11 Topics,Computers adda Shorts,13.66666667,119566,4772,78,405.3084746,0.040563371,YouTube,https://www.youtube.com/watch?v=sLGJ5GTCqMo,0
Excel Full Course 2026 | Excel Tutorial For Beginners | Microsoft Excel Course | Simplilearn,Simplilearn,339.9166667,8866,283,5,55.4125,0.032483645,YouTube,https://www.youtube.com/watch?v=QX2v9oMYRhw,0
EXCEL Full PROJECT for Data Analysis with Practical [2 Hours] | End-to-End Excel Dashboard Project,WsCube Tech,92.28333333,540582,12483,412,782.3183792,0.02385392,YouTube,https://www.youtube.com/watch?v=Rthh_bK5xUs,1
Conditional Formatting in Excel || Complete Tutorial || In Hindi,Accounts Expert,20.55,158228,4116,205,341.0086207,0.027308694,YouTube,https://www.youtube.com/watch?v=1_POkVvSC-4,1
DELHI POLICE CONSTABLE MARATHON CLASS | MS EXCEL FOR DP CONSTABLE | DP CONSTABLE MS EXCEL|preeti mam,Examपुर,153.05,702631,26706,1677,860.0134639,0.040395314,YouTube,https://www.youtube.com/watch?v=Sp-5OM246Bg,1
MS Excel Full Courses in Urdu Hindi | Microsoft Excel 2016 Step By Step tutorials | By Kewal vijay,Falcon Computer Academy,52.83333333,861049,16736,604,428.5958188,0.020138227,YouTube,https://www.youtube.com/watch?v=HVrcwtvbxyM,1
Advanced Excel Full Course 2026 | Advanced Excel Tutorial | Advanced Excel Training | Simplilearn,Simplilearn,698.6333333,87446,1354,0,231.3386243,0.015483841,YouTube,https://www.youtube.com/watch?v=dZnq8XUiuD0,0
Most 18 Useful Excel Functions for Excel New Users 😀 Excel Tutorial,Tanvir Academy,34.55,429538,13002,338,704.1606557,0.031056624,YouTube,https://www.youtube.com/watch?v=oSR3OskVK5A,1
How To Apply VLOOKUP and XLOOKUP Formula on Large Data in Excel [Hindi] #excel,Computer Gyan,12.65,2231960,48146,732,3460.403101,0.021899138,YouTube,https://www.youtube.com/watch?v=gAY9is-ahQY,1
"Formula of Sum, Percentage, If Function, Merge & Center, Max, Min, Average | MS Excel in Hindi",GULAB GURU,12.66666667,1391442,23476,431,2215.671975,0.017181456,YouTube,https://www.youtube.com/watch?v=CHIYkWNE2i0,1
MS excel Part-4 | Excel Basic Knowledge | Excel tutorial for beginners | number format 2nd class,GULAB GURU,14.58333333,1022888,23145,607,887.9236111,0.023220529,YouTube,https://www.youtube.com/watch?v=A8TSL_U9loI,1
Excel + AI = Big Second Salary 💸,Learn With Lokesh Lalwani,19.21666667,267372,13145,1598,2025.545455,0.055140404,YouTube,https://www.youtube.com/watch?v=4v3P0nYkJw8,1
MS excel Part-8 | Excel Insert Tab | MS Excel Insert Tab Tutorial | Excel tutorial for beginners,GULAB GURU,33.56666667,680227,13117,448,596.167397,0.019941872,YouTube,https://www.youtube.com/watch?v=K4CZ00_3EOE,1
04 || Ms-Excel 2025 Telugu Tutorials ✅ Apply Formulas in Excel Telugu 👉 SUM Function -Basic to Adv,Computers adda Shorts,19,224427,7264,133,901.313253,0.032959492,YouTube,https://www.youtube.com/watch?v=Gr7z5LZ97oA,1
Inventory management and Tracking in excel #exceltips #exceltutorial #productivity,My Skill Guide,0.916666667,8490,148,0,58.15068493,0.017432273,YouTube,https://www.youtube.com/watch?v=kUJ0xFYb7Yc,0
How I MADE MONEY from EXCEL and YOU CAN TOO! | Career Tips 2023 | Ankur Warikoo Hindi,warikoo,20.26666667,1036654,34510,589,885.2724167,0.03385797,YouTube,https://www.youtube.com/watch?v=HJoHMSgcYm4,1
11 Most Important Tools in Excel | Malayalam Tutorial,XL n CAD Malayalam,28.4,337439,7881,249,969.6522989,0.024093244,YouTube,https://www.youtube.com/watch?v=M5C1oqMikao,1
MS EXCEL| Part-1| RI Exam Computer MS Office|| | Microsoft Excel | Details Concept| By Chinmaya Sir,Chinmaya Panda,30.41666667,339112,15405,353,210.3672457,0.046468423,YouTube,https://www.youtube.com/watch?v=lHctt7gU1J4,1
"Office Work in Excel 🔥 | Data Entry, Excel Operator, Accountant | MS Excel",Computer Gyan,19.1,1570767,47336,571,1665.712619,0.030499113,YouTube,https://www.youtube.com/watch?v=I96TY8xjiSY,1
A Brief introduction to Excel | MS Excel (Full Course) | MS Excel chapter-1 | Class-1,MRH IT SCHOOL,5.566666667,8,1,0,8,0.125,YouTube,https://www.youtube.com/watch?v=9QzF_S3ROUo,0
The Components of Spreadsheet | MS Excel (Full Course) | MS Excel chapter-1 | Class-2,MRH IT SCHOOL,9.8,7,1,0,7,0.142857143,YouTube,https://www.youtube.com/watch?v=BzOhjtfKpn8,0
MS Excel Introduction | MS Excel full course for beginners in Hindi,Quaintc,20.75,55119,940,31,98.2513369,0.01761643,YouTube,https://www.youtube.com/watch?v=0Xs3FehetPI,0
PDF to Excel work Rs. 923 per hour❓ (Second Salary),Learn With Lokesh Lalwani,21.46666667,725133,31810,3499,9541.223684,0.048693136,YouTube,https://www.youtube.com/watch?v=eq_AMaxyrz4,1
VLOOKUP in Excel in Tamil,Endless Knowledge,10.53333333,1123966,28111,1537,534.9671585,0.026378022,YouTube,https://www.youtube.com/watch?v=CiDhLTRRt-E,1
work from home jobs | excel formula for job interview | data entry course | data entry work in excel,Electrical by abhishek sir,1,14935,204,2,63.28389831,0.013793103,YouTube,https://www.youtube.com/watch?v=fkXg_QqYINQ,0
Bill entry in MS Excel | Data entry in Excel | MS Excel [Hindi] #ms_excel,Computer Gyan,6.333333333,3386581,75142,928,2420.715511,0.022462182,YouTube,https://www.youtube.com/watch?v=9NI90wCyA9E,1
Data Entry Work Complete Tutorial in Excel | Basic to Advance Level Data Entry in Excel | CTA,Computer Tech Academy,22.18333333,1622012,59141,1258,3290.085193,0.037237086,YouTube,https://www.youtube.com/watch?v=wje9XL2EGlo,1
Learn Excel from Beginner to Advanced || MS Excel Full Course (L1: Introduction to Excel),CA Shivam Palan_CA Monk,30.36666667,46663,1082,50,85.15145985,0.024259049,YouTube,https://www.youtube.com/watch?v=RcFsermoS8Y,0
EXCEL + AI complete tutorial for beginners ! Real Use of ChatGPT AI in excel,Deepak EduWorld,19.45,683438,18955,560,2016.041298,0.028554163,YouTube,https://www.youtube.com/watch?v=OvjDRDzpWm4,1
Data Entry course in hindi - data entry work kaise kare - डेटा एंट्री कैसे करते हैं #shorts,Deepak EduWorld,0.2,1370016,20638,55,1318.590953,0.015104203,YouTube,https://www.youtube.com/watch?v=QJCkZmV3GEc,1
Microsoft Excel 2019 Full Course | Bangla Tutorial | Part 01 | Excel 2019 | Only Excel Tutorial,Tareq Tech Tutorial,6.966666667,561292,9134,141,310.1060773,0.016524376,YouTube,https://www.youtube.com/watch?v=aB0M7UJs5uI,1
ಸರಳವಾಗಿ MS Excel ನ 10 Formula ಗಳನ್ನ ಕನ್ನಡದಲ್ಲಿ  ಕಲಿಯಿರಿ | Learn 10 MS Excel Formula in Kannada,Vahini TV,27.81666667,1328939,36281,1355,572.5717363,0.028320337,YouTube,https://www.youtube.com/watch?v=ch_mUqmbRMc,1
Excel Full Course | Excel Tutoring in Hindi,Rana Computer Institute,29.2,173,6,3,57.66666667,0.052023121,YouTube,https://www.youtube.com/watch?v=thQgFu1gtrg,0
Power BI Full Course in 8 Hours 🔥 | Learn Power BI from Zero to Hero,Accounts Expert,514.8333333,550019,14351,1353,2291.745833,0.028551741,YouTube,https://www.youtube.com/watch?v=qOTdpjLUELg,1
12 Most Important Excel Formula Can Make YOU Excel expert in Tamil,CUTECHINFO TAMIL,19.73333333,2042734,39996,690,1071.176717,0.019917424,YouTube,https://www.youtube.com/watch?v=e3MPj65hn9k,1
MS Excel Full Course in Bangla || Excel Beginners to Advance || এক ভিডিওতেই এক্সেল মাস্টার,Easy Solution by Sajib Anwar,221.3166667,83170,2437,217,146.9434629,0.031910545,YouTube,https://www.youtube.com/watch?v=BBaqTSa13Nw,0
"Formula of Sum, Percentage, If Function, Merge & Center, Max, Min, Average | MS Excel in Hindi",GULAB GURU,12.66666667,1391442,23476,431,2215.671975,0.017181456,YouTube,https://www.youtube.com/watch?v=CHIYkWNE2i0,1
PDF to Excel work Rs. 923 per hour❓ (Second Salary),Learn With Lokesh Lalwani,21.46666667,725133,31810,3499,9541.223684,0.048693136,YouTube,https://www.youtube.com/watch?v=eq_AMaxyrz4,1
How To Apply VLOOKUP and XLOOKUP Formula on Large Data in Excel [Hindi] #excel,Computer Gyan,12.65,2231960,48146,732,3460.403101,0.021899138,YouTube,https://www.youtube.com/watch?v=gAY9is-ahQY,1
ಸರಳವಾಗಿ MS Excel ನ 10 Formula ಗಳನ್ನ ಕನ್ನಡದಲ್ಲಿ  ಕಲಿಯಿರಿ | Learn 10 MS Excel Formula in Kannada,Vahini TV,27.81666667,1328939,36281,1355,572.5717363,0.028320337,YouTube,https://www.youtube.com/watch?v=ch_mUqmbRMc,1
How to use Microsoft Excel in urdu - Class No 1,Zain Ali Tech ,22.03333333,1233878,30595,1924,534.3776527,0.026355118,YouTube,https://www.youtube.com/watch?v=v-LV6qN_7G4,1
Learn Excel from Beginner to Advanced || MS Excel Full Course (L1: Introduction to Excel),CA Shivam Palan_CA Monk,30.36666667,46663,1082,50,85.15145985,0.024259049,YouTube,https://www.youtube.com/watch?v=RcFsermoS8Y,0
Bill entry in MS Excel | Data entry in Excel | MS Excel [Hindi] #ms_excel,Computer Gyan,6.333333333,3386581,75142,928,2420.715511,0.022462182,YouTube,https://www.youtube.com/watch?v=9NI90wCyA9E,1
How to use AI in excel ? Complete Excel AI tutorial for beginners,Deepak EduWorld,28.86666667,117181,2935,111,577.2463054,0.025993975,YouTube,https://www.youtube.com/watch?v=Vzm4ZTyjO9k,0
MS Excel Full Course in Bangla || Excel Beginners to Advance || এক ভিডিওতেই এক্সেল মাস্টার,Easy Solution by Sajib Anwar,221.3166667,83170,2437,217,146.9434629,0.031910545,YouTube,https://www.youtube.com/watch?v=BBaqTSa13Nw,0
Excel Full Course in Hindi | Excel Tutorial  for Beginners to Advance| Excel Data Entry work,Anil Computers - Best Computer Institute in Udaipur,1080.9,384349,10992,482,321.3620401,0.029853076,YouTube,https://www.youtube.com/watch?v=IYkWfCqYzIQ,1
"Office Work in Excel 🔥 | Data Entry, Excel Operator, Accountant | MS Excel",Computer Gyan,19.1,1570767,47336,571,1665.712619,0.030499113,YouTube,https://www.youtube.com/watch?v=I96TY8xjiSY,1
Excel Bangla Tutorial for Beginners | মাইক্রোসফট এক্সেল টিউটোরিয়াল,Rayhan Tanjim,14.55,1141274,30712,626,1536.034993,0.027458787,YouTube,https://www.youtube.com/watch?v=NIyjYutN54o,1
"এক্সেল এর কাজ কিভাবে শিখবো, এক্সেল শিখুন বেসিক টু অ্যাডভান্স, এক্সেল ফুল বাংলা টিউটোরিয়াল",iT24 Bangla,51.16666667,776970,15551,570,478.429803,0.020748549,YouTube,https://www.youtube.com/watch?v=G7dP7vdqswk,1
Microsoft Excel 2019 Full Course | Bangla Tutorial | Part 01 | Excel 2019 | Only Excel Tutorial,Tareq Tech Tutorial,6.966666667,561292,9134,141,310.1060773,0.016524376,YouTube,https://www.youtube.com/watch?v=aB0M7UJs5uI,1
Data Entry Work Complete Tutorial in Hindi | How To Do Data Entry in Excel | Data Entry Course,Deepak EduWorld,52.33333333,125562,4714,141,256.7730061,0.038666157,YouTube,https://www.youtube.com/watch?v=VFGTZIMBWWo,0
Excel Full Course 2026 | Excel Tutorial For Beginners | Microsoft Excel Course | Simplilearn,Simplilearn,603.4333333,16898,452,3,78.59534884,0.026926263,YouTube,https://www.youtube.com/watch?v=Ex2qyJIWsf4,0
MS excel Part-4 | Excel Basic Knowledge | Excel tutorial for beginners | number format 2nd class,GULAB GURU,14.58333333,1022888,23145,607,887.9236111,0.023220529,YouTube,https://www.youtube.com/watch?v=A8TSL_U9loI,1
12 Most Important Excel Formula Can Make YOU Excel expert in Tamil,CUTECHINFO TAMIL,19.73333333,2042735,39996,690,1071.177242,0.019917415,YouTube,https://www.youtube.com/watch?v=e3MPj65hn9k,1
Microsoft Excel Complete Course in Urdu MS Excel | Full Course in Hindi | Excel Basic to Advance,AIOU Student Guide,182,128,6,0,3.282051282,0.046875,YouTube,https://www.youtube.com/watch?v=agPOGo1_DJs,0
Complete MS Excel Course in Telugu | MS Excel Full Course in Telugu @ComputerW0rld,Computer World,266.6833333,57026,1441,72,112.6996047,0.026531757,YouTube,https://www.youtube.com/watch?v=WdQiI_jWHqI,0
MS Excel Full Course in Hindi | Excel Basics Tutorial Part 1,JoGi BaBa Technology,48.58333333,252246,4652,258,94.86498684,0.019465125,YouTube,https://www.youtube.com/watch?v=GqCP6nfbZUQ,1
How to Use Pivot Tables in Excel | Step-by-Step Guide in Hindi,Learn More,215.9666667,170587,5189,142,443.0831169,0.031250916,YouTube,https://www.youtube.com/watch?v=ZnsP_ChzZJw,1
"MS Excel theory class [Odia] | Microsoft Excel complete class in odia | OSSSC, PEO, JA,ARI,AMIN etc.",Mun Learner,37.16666667,102619,4947,280,105.3583162,0.050935987,YouTube,https://www.youtube.com/watch?v=CjETYhWylSg,0
Data Entry Work Complete Tutorial in Excel | Basic to Advance Level Data Entry in Excel | CTA,Computer Tech Academy,22.18333333,1622012,59141,1258,3290.085193,0.037237086,YouTube,https://www.youtube.com/watch?v=wje9XL2EGlo,1
Microsoft Excel 2016 Tutorial In Urdu Hindi || Ms Excel Full Course || learn excel in urdu,Falcon Computer Academy,51.76666667,149146,3449,127,75.02313883,0.023976506,YouTube,https://www.youtube.com/watch?v=ocWFqDa7Cco,1
How To Entry Bill in Microsoft Excel | Billing in Microsoft Excel,StudySpan,5.916666667,9949284,223441,2525,5734.457637,0.022711785,YouTube,https://www.youtube.com/watch?v=StdtH8kNlWI,1
Excel full course Lesson 1: Getting Started (Interface & Data Setup),Excel Bee,10.6,174,11,6,34.8,0.097701149,YouTube,https://www.youtube.com/watch?v=tGQpog4ydbU,0
MS Excel 20 Formula For New Job Holders ✔ Microsoft Excel Tutorial in Bangla 2023,Tanvir Academy,56.78333333,800410,19818,419,811.7748479,0.025283292,YouTube,https://www.youtube.com/watch?v=aSt9AY8VcP0,1
Excel Full Course for Data Validation with Projects | advance excel course | excel data validation,JICT JAGRITICOMPUTER,10.41666667,1249,43,5,8.985611511,0.038430745,YouTube,https://www.youtube.com/watch?v=MKZVME2t1M0,0
Power BI for Data Analytics - Full Course for Beginners,Luke Barousse,504.5166667,585381,12962,682,2774.317536,0.023307897,YouTube,https://www.youtube.com/watch?v=FwjaHCVNBWA,1
MS Excel Full Tutorial in One Shot | Complete MS Excel for Beginners and Advanced | CTA,Computer Tech Academy,293.9,27091,1007,45,45.76182432,0.038832084,YouTube,https://www.youtube.com/watch?v=7ghk0Z1b4zk,0
EXCEL FULL COURSE  (excel သင်ခန်းစာ အစ / အဆုံး ),Nyartika,123.9,232818,8789,74,223.648415,0.038068362,YouTube,https://www.youtube.com/watch?v=tV3p2IFSkv8,1
এক্সেল শিখুন | Excel Tutorial for Beginners Part- 13 | Complete Microsoft Excel Course in Bangla,Basic IT Academy,30,90503,2078,213,81.02327663,0.025314078,YouTube,https://www.youtube.com/watch?v=Smt8KP905sc,0
Advanced Excel Full Course 2026 | Advanced Excel Tutorial | Advanced Excel Course | Simplilearn,Simplilearn,667.3333333,3903,128,1,24.85987261,0.033051499,YouTube,https://www.youtube.com/watch?v=I-Dw4G3XAAQ,0
Excel me bill entry kaise kare | bill entry in excel | how to entry bill in ms excel,GULAB GURU,10.98333333,1477102,33230,422,1788.25908,0.022782448,YouTube,https://www.youtube.com/watch?v=icqnvLRiUWo,1
Page Layout Tab [Excel] || Complete Use in Hindi || Excel Tutorial for beginners in Hindi,Computer Gyan,16.58333333,687016,18853,1265,368.1757771,0.029283161,YouTube,https://www.youtube.com/watch?v=fw0H6Q4IgPY,1
Microsoft Excel Tutorial - Complete Microsoft Excel tutorial in Hindi for Excel users,Computer Gyan,514.7333333,4957,300,17,1239.25,0.06394997,YouTube,https://www.youtube.com/watch?v=qaUsoDLJ5Pg,0
Power BI Full Course in 8 Hours 🔥 | Learn Power BI from Zero to Hero,Accounts Expert,514.8333333,550019,14351,1353,2291.745833,0.028551741,YouTube,https://www.youtube.com/watch?v=qOTdpjLUELg,1
MS Excel for Beginners | Excel Tutorial for Beginners in Hindi | Excel For Fresher 2025,My Live Support,455.2,13790,527,23,37.27027027,0.039883974,YouTube,https://www.youtube.com/watch?v=HH1R0EyTb7I,0
Data Entry Full Course for Beginners!,Sadiq Umar,12.46666667,328467,11619,531,600.488117,0.036990017,YouTube,https://www.youtube.com/watch?v=LbYmXyPLB9s,1
INSERT Tab [Excel] | Complete Use in Hindi | Excel Tutorial for beginners in Hindi,Computer Gyan,38.61666667,734583,17358,620,547.3792846,0.024473749,YouTube,https://www.youtube.com/watch?v=Yt1y0JHYyzc,1
Python for Data Analytics - Full Course for Beginners,Luke Barousse,669.6833333,1128883,30235,933,1946.35,0.027609593,YouTube,https://www.youtube.com/watch?v=wUSDVGivd-8,1
"salary sheet in excel | D.A , HRA, PF, ESI, GROSS SALARY | MS Excel",Computer Gyan,19.86666667,4144394,121275,2609,3427.952026,0.029891946,YouTube,https://www.youtube.com/watch?v=-nxM5033bN0,1
MS Excel Full Course in Hindi | Microsoft Excel Full Course Tutorial | Excel Complete Course Hindi,Marketing Fundas,532.6333333,72760,2370,192,66.69110907,0.035211655,YouTube,https://www.youtube.com/watch?v=bR4JGE5O6Tk,0
Ms Excel in Telugu Part 1  || Learn Excel  Basics || Microsoft Excel Tutorials,LEARN COMPUTER TELUGU CHANNEL,21.46666667,886087,21666,662,270.0661384,0.025198429,YouTube,https://www.youtube.com/watch?v=BoOxT3G7-jk,1
Advanced Excel Full Course in Hindi (Part 19) | Free Basic to Advanced Excel Course | Techstack,Techstack,130.8666667,35,2,0,1.842105263,0.057142857,YouTube,https://www.youtube.com/watch?v=N8sFTOXctRg,0
Complete Microsoft Excel Tutorial In Hindi | MS Excel A to Z Full Course Video for Beginners Student,Anil Computers - Best Computer Institute in Udaipur,983.2666667,2420427,66306,2342,1359.026951,0.028361938,YouTube,https://www.youtube.com/watch?v=VZ83qZcSupQ,1
Excel - MIS Report | How to Create MIS Report in Excel | MIS Report in Excel,Computer Gyan,13.51666667,909783,26444,426,711.3236904,0.029534515,YouTube,https://www.youtube.com/watch?v=dCI2ANY6rTc,1
এক্সেল শিখুন | Excel Tutorial for Beginners Part- 1 | Complete Microsoft Excel Tutorial in Bangla,Basic IT Academy,33.13333333,899769,25069,1449,757.3813131,0.029472009,YouTube,https://www.youtube.com/watch?v=Bl2LzzSkHrw,1
"Ultimate Data Analyst Bootcamp [24 Hours!] for FREE | SQL, Excel, Tableau, Power BI, Python, Azure",Alex The Analyst,1412.8,942467,35482,1133,2392.048223,0.038850167,YouTube,https://www.youtube.com/watch?v=wQQR60KtnFY,1
Excel full course Lesson 1: Getting Started (Interface & Data Setup),Excel Bee,10.6,174,11,6,34.8,0.097701149,YouTube,https://www.youtube.com/watch?v=tGQpog4ydbU,0
Excel - MIS Report | How to Create MIS Report in Excel | MIS Report in Excel,Computer Gyan,13.51666667,909783,26444,426,711.3236904,0.029534515,YouTube,https://www.youtube.com/watch?v=dCI2ANY6rTc,1
MS Word Best Shortcut😳 | MS Word Tips And Tricks✌️ #howto #msword #msoffice #wordtips #microsoftword,Byte Tech,0.35,389168,5389,9,367.1396226,0.013870616,YouTube,https://www.youtube.com/watch?v=5-Rk6fXSTqA,1
"How to get Google, Microsoft, and IBM certificates for free ?  Try this! 😉 #shorts #certification",Error Makes Clever,0.833333333,1489243,119700,394,1514.997965,0.08064097,YouTube,https://www.youtube.com/watch?v=jk7q7QTFnvI,1
Macro Ka Magic: Excel Mein Automation Seekhein Aasaan Tarike Se! ✨📊,Learn More,30.61666667,208337,5273,135,647.0093168,0.025957943,YouTube,https://www.youtube.com/watch?v=YkKg-wKbhL0,1
